0.140816 0.0000 0003 0.463527 -3.148513 0.500000+0.000000i 0.467120+0.038449i 0.467120-0.038449i 0.500000-0.000000i 0.466510+0.038392i 
0.142887 0.0000 0003 0.470045 -3.151558 0.500000+0.000000i 0.465384+0.044425i 0.465384-0.044425i 0.500000-0.000000i 0.465070+0.044389i 
0.144958 0.0000 0003 0.476549 -3.154648 0.500000+0.000000i 0.463969+0.050412i 0.463969-0.050412i 0.500000-0.000000i 0.463541+0.050360i 
0.147029 0.0000 0003 0.483040 -3.157784 0.500000+0.000000i 0.462377+0.056364i 0.462377-0.056364i 0.500000-0.000000i 0.461924+0.056302i 
0.149099 0.0000 0003 0.489516 -3.160966 0.500000+0.000000i 0.460807+0.062302i 0.460807-0.062302i 0.500000+0.000000i 0.460220+0.062216i 
0.151170 0.0000 0003 0.495978 -3.164193 0.500000+0.000000i 0.459062+0.068200i 0.459062-0.068200i 0.500000+0.000000i 0.458429+0.068099i 
0.153241 0.0000 0003 0.502425 -3.167465 0.500000+0.000000i 0.456549+0.073957i 0.456549-0.073957i 0.500000+0.000000i 0.456552+0.073951i 
0.155312 0.0000 0003 0.508857 -3.170784 0.500000+0.000000i 0.454455+0.079752i 0.454455-0.079752i 0.500000-0.000000i 0.454589+0.079770i 
0.157383 0.0000 0003 0.515274 -3.174148 0.500000+0.000000i 0.452386+0.085531i 0.452386-0.085531i 0.500000+0.000000i 0.452541+0.085554i 
0.159453 0.0000 0003 0.521676 -3.177558 0.500000+0.000000i 0.450241+0.091275i 0.450241-0.091275i 0.500000-0.000000i 0.450409+0.091302i 
0.161524 0.0000 0003 0.528062 -3.181013 0.500000+0.000000i 0.448121+0.097005i 0.448121-0.097005i 0.500000+0.000000i 0.448192+0.097014i 
0.163595 0.0000 0003 0.534432 -3.184514 0.500000+0.000000i 0.445829+0.102679i 0.445829-0.102679i 0.500000-0.000000i 0.445892+0.102687i 
0.165666 0.0000 0003 0.540786 -3.188062 0.500000+0.000000i 0.443755+0.108387i 0.443755-0.108387i 0.500000+0.000000i 0.443510+0.108321i 
0.167737 0.0000 0003 0.547123 -3.191655 0.500000+0.000000i 0.441316+0.113989i 0.441316-0.113989i 0.500000+0.000000i 0.441046+0.113913i 
0.169807 0.0000 0003 0.553444 -3.195294 0.500000+0.000000i 0.438612+0.119501i 0.438612-0.119501i 0.500000-0.000000i 0.438500+0.119464i 
0.171878 0.0000 0003 0.559747 -3.198979 0.500000+0.000000i 0.435742+0.124939i 0.435742-0.124939i 0.500000+0.000000i 0.435874+0.124971i 
0.173949 0.0000 0003 0.566034 -3.202710 0.500000+0.000000i 0.433377+0.130503i 0.433377-0.130503i 0.500000-0.000000i 0.433168+0.130434i 
0.176020 0.0000 0003 0.572303 -3.206487 0.500000+0.000000i 0.430081+0.135761i 0.430081-0.135761i 0.500000+0.000000i 0.430383+0.135850i 
0.178091 0.0000 0003 0.578554 -3.210310 0.500000+0.000000i 0.427480+0.141213i 0.427480-0.141213i 0.500000-0.000000i 0.427520+0.141220i 
0.180161 0.0000 0003 0.584787 -3.214179 0.500000+0.000000i 0.424902+0.146659i 0.424902-0.146659i 0.500000+0.000000i 0.424579+0.146542i 
0.182232 0.0000 0003 0.591001 -3.218095 0.500000+0.000000i 0.422158+0.152035i 0.422158-0.152035i 0.500000+0.000000i 0.421562+0.151814i 
0.184303 0.0000 0003 0.597197 -3.222056 0.500000+0.000000i 0.419437+0.157405i 0.419437-0.157405i 0.500000-0.000000i 0.418469+0.157035i 
0.186374 0.0000 0003 0.603374 -3.226064 0.500000+0.000000i 0.415901+0.162446i 0.415901-0.162446i 0.500000-0.000000i 0.415301+0.162205i 
0.188445 0.0000 0003 0.609532 -3.230118 0.500000+0.000000i 0.412580+0.167540i 0.412580-0.167540i 0.500000-0.000000i 0.412059+0.167322i 
0.190515 0.0000 0003 0.615670 -3.234218 0.500000+0.000000i 0.409103+0.172542i 0.409103-0.172542i 0.500000+0.000000i 0.408744+0.172385i 
0.192586 0.0000 0004 0.621789 -3.238365 0.500000+0.000000i 0.405929+0.177649i 0.405929-0.177649i 0.500000+0.000000i 0.405357+0.177393i 
0.194657 0.0000 0004 0.627887 -3.242558 0.500000+0.000000i 0.402507+0.182627i 0.402507-0.182627i 0.500000+0.000000i 0.401898+0.182344i 
0.196728 0.0000 0004 0.633965 -3.246797 0.500000+0.000000i 0.399202+0.187636i 0.399202-0.187636i 0.500000-0.000000i 0.398370+0.187238i 
0.198799 0.0000 0004 0.640022 -3.251082 0.500000+0.000000i 0.395652+0.192509i 0.395652-0.192509i 0.500000+0.000000i 0.394771+0.192074i 
0.200869 0.0000 0004 0.646058 -3.255415 0.500000+0.000000i 0.391950+0.197283i 0.391950-0.197283i 0.500000-0.000000i 0.391105+0.196851i 
0.202940 0.0000 0004 0.652073 -3.259793 0.500000+0.000000i 0.388366+0.202091i 0.388366-0.202091i 0.500000+0.000000i 0.387371+0.201567i 
0.205011 0.0000 0004 0.658067 -3.264218 0.500000+0.000000i 0.384191+0.206562i 0.384191-0.206562i 0.500000+0.000000i 0.383570+0.206221i 
0.207082 0.0000 0004 0.664038 -3.268690 0.500000+0.000000i 0.380225+0.211109i 0.380225-0.211109i 0.500000-0.000000i 0.379704+0.210813i 
0.209152 0.0000 0004 0.669988 -3.273208 0.500000+0.000000i 0.376376+0.215693i 0.376376-0.215693i 0.500000+0.000000i 0.375774+0.215342i 
0.211223 0.0000 0004 0.675914 -3.277772 0.500000+0.000000i 0.372382+0.220168i 0.372382-0.220168i 0.500000+0.000000i 0.371781+0.219806i 
0.213294 0.0000 0004 0.681818 -3.282383 0.500000+0.000000i 0.368674+0.224790i 0.368674-0.224790i 0.500000+0.000000i 0.367725+0.224205i 
0.215365 0.0000 0004 0.687699 -3.287041 0.500000+0.000000i 0.364397+0.229040i 0.364397-0.229040i 0.500000+0.000000i 0.363609+0.228537i 
0.217436 0.0000 0004 0.693556 -3.291745 0.500000+0.000000i 0.360068+0.233221i 0.360068-0.233221i 0.500000+0.000000i 0.359432+0.232803i 
0.219506 0.0000 0004 0.699389 -3.296496 0.500000+0.000000i 0.356270+0.237723i 0.356270-0.237723i 0.500000-0.000000i 0.355196+0.237000i 
0.221577 0.0000 0004 0.705198 -3.301294 0.500000+0.000000i 0.352495+0.242229i 0.352495-0.242229i 0.500000-0.000000i 0.350903+0.241128i 
0.223648 0.0000 0004 0.710983 -3.306138 0.500000+0.000000i 0.348005+0.246220i 0.348005-0.246220i 0.500000+0.000000i 0.346553+0.245187i 
