ERROR: total jump probabilities exceed 1, aborting. to fix: increase number of time steps
0.31 0.761655 0.715466 0.151299 0.0824199 1.01674 -0.494679 0.173875 -0.0540118 0.00703069 0.152567 0.840402 0 0 0 0.01122 0.15447 0.83431 0 0 0 
0.32 0.761511 0.749889 0.158915 0.0897466 1.03717 -0.522947 0.184144 -0.0590999 0.00814725 0.160037 0.831816 0 0 0 0.0124 0.16146 0.82614 0 0 0 
0.33 0.759656 0.78409 0.166521 0.0974165 1.05665 -0.55167 0.194613 -0.064473 0.00932496 0.167522 0.823153 0 0 0 0.01343 0.16909 0.81748 0 0 0 
0.34 0.756112 0.817986 0.1741 0.105427 1.07516 -0.580818 0.205272 -0.0701354 0.0105608 0.175014 0.814425 0 0 0 0.01479 0.17645 0.80876 0 0 0 
0.35 0.750904 0.851494 0.181635 0.113774 1.0927 -0.610361 0.216112 -0.0760913 0.0118515 0.182503 0.805645 0 0 0 0.01611 0.18423 0.79966 0 0 0 
0.36 0.744063 0.884535 0.18911 0.122454 1.10926 -0.640267 0.227121 -0.0823445 0.013193 0.189983 0.796824 0 0 0 0.01743 0.19174 0.79083 0 0 0 
0.37 0.73562 0.917029 0.196508 0.131462 1.12485 -0.670504 0.238292 -0.0888983 0.0145814 0.197446 0.787973 0 0 0 0.0186 0.19957 0.78183 0 0 0 
0.38 0.725615 0.948901 0.203814 0.140792 1.13944 -0.701042 0.249613 -0.095756 0.016012 0.204886 0.779102 0 0 0 0.01992 0.20735 0.77273 0 0 0 
0.39 0.714087 0.980077 0.211013 0.150437 1.15304 -0.731849 0.261076 -0.10292 0.01748 0.212298 0.770223 0 0 0 0.02138 0.21452 0.7641 0 0 0 
0.4 0.70108 1.01049 0.218089 0.16039 1.16565 -0.762896 0.272669 -0.110394 0.0189802 0.219675 0.761345 0 0 0 0.02278 0.22232 0.7549 0 0 0 
0.41 0.686642 1.04006 0.225027 0.170642 1.17727 -0.794149 0.284384 -0.118179 0.0205073 0.227015 0.752478 0 0 0 0.02435 0.22954 0.74611 0 0 0 
0.42 0.670824 1.06873 0.231815 0.181186 1.18789 -0.82558 0.29621 -0.126278 0.0220556 0.234313 0.743632 0 0 0 0.02605 0.23679 0.73716 0 0 0 
0.43 0.653678 1.09643 0.238437 0.192012 1.19751 -0.857156 0.308137 -0.134692 0.0236194 0.241566 0.734815 0 0 0 0.02762 0.24431 0.72807 0 0 0 
0.44 0.635261 1.12311 0.244882 0.20311 1.20614 -0.888849 0.320155 -0.143422 0.0251925 0.248771 0.726037 0 0 0 0.02924 0.2515 0.71926 0 0 0 
0.45 0.615633 1.14871 0.251136 0.214469 1.21377 -0.920626 0.332254 -0.152469 0.0267689 0.255926 0.717305 0 0 0 0.03058 0.25884 0.71058 0 0 0 
0.46 0.594853 1.17317 0.257189 0.226078 1.22042 -0.952459 0.344425 -0.161835 0.0283423 0.26303 0.708627 0 0 0 0.03207 0.26603 0.7019 0 0 0 
0.47 0.572987 1.19645 0.263028 0.237926 1.22608 -0.984317 0.356658 -0.171518 0.0299065 0.270081 0.700012 0 0 0 0.03356 0.27323 0.69321 0 0 0 
0.48 0.5501 1.21849 0.268643 0.250001 1.23075 -1.01617 0.368942 -0.181521 0.0314551 0.277079 0.691466 0 0 0 0.03502 0.28027 0.68471 0 0 0 
0.49 0.526258 1.23926 0.274025 0.26229 1.23446 -1.04799 0.381268 -0.191842 0.0329818 0.284023 0.682995 0 0 0 0.03641 0.28719 0.6764 0 0 0 
0.5 0.501533 1.25871 0.279164 0.27478 1.23719 -1.07975 0.393626 -0.20248 0.0344801 0.290914 0.674606 0 0 0 0.03803 0.2943 0.66767 0 0 0 
0.51 0.475994 1.27681 0.284052 0.287457 1.23896 -1.11141 0.406007 -0.213436 0.0359439 0.297751 0.666306 0 0 0 0.03928 0.30129 0.65943 0 0 0 
0.52 0.449715 1.29353 0.28868 0.300309 1.23977 -1.14296 0.418401 -0.224708 0.0373669 0.304535 0.658099 0 0 0 0.04052 0.30788 0.6516 0 0 0 
0.53 0.422767 1.30884 0.293043 0.313321 1.23964 -1.17436 0.430798 -0.236295 0.0387431 0.311266 0.64999 0 0 0 0.0417 0.31528 0.64302 0 0 0 
0.54 0.395226 1.32271 0.297133 0.326479 1.23857 -1.20559 0.443189 -0.248194 0.0400665 0.317947 0.641986 0 0 0 0.04289 0.32271 0.6344 0 0 0 
0.55 0.367167 1.33513 0.300945 0.339768 1.23658 -1.23661 0.455564 -0.260405 0.0413313 0.324579 0.63409 0 0 0 0.04406 0.3294 0.62654 0 0 0 
0.56 0.338666 1.34607 0.304474 0.353174 1.23367 -1.26741 0.467916 -0.272926 0.0425319 0.331162 0.626306 0 0 0 0.04524 0.33571 0.61905 0 0 0 
0.57 0.309797 1.35553 0.307716 0.366682 1.22986 -1.29795 0.480233 -0.285752 0.0436628 0.337698 0.618639 0 0 0 0.04625 0.3422 0.61155 0 0 0 
0.58 0.280638 1.3635 0.310668 0.380277 1.22515 -1.32821 0.492508 -0.298883 0.0447188 0.34419 0.611092 0 0 0 0.0471 0.34884 0.60406 0 0 0 
0.59 0.251265 1.36996 0.313328 0.393944 1.21957 -1.35817 0.504732 -0.312315 0.0456951 0.350638 0.603667 0 0 0 0.048 0.35541 0.59659 0 0 0 
0.6 0.221753 1.37492 0.315693 0.407669 1.21313 -1.3878 0.516895 -0.326045 0.046587 0.357044 0.596369 0 0 0 0.04884 0.36193 0.58923 0 0 0 
0.61 0.192179 1.37839 0.317763 0.421435 1.20583 -1.41707 0.52899 -0.340069 0.0473899 0.36341 0.5892 0 0 0 0.04953 0.36884 0.58163 0 0 0 
0.62 0.162616 1.38036 0.319536 0.435229 1.1977 -1.44597 0.541008 -0.354384 0.0480999 0.369739 0.582161 0 0 0 0.05011 0.37518 0.57471 0 0 0 
0.63 0.13314 1.38085 0.321015 0.449035 1.18876 -1.47446 0.55294 -0.368987 0.0487131 0.376031 0.575256 0 0 0 0.05053 0.38136 0.56811 0 0 0 
0.64 0.103823 1.37987 0.3222 0.462839 1.17901 -1.50254 0.564779 -0.383872 0.0492261 0.382288 0.568486 0 0 0 0.051 0.38734 0.56166 0 0 0 
0.65 0.0747369 1.37744 0.323093 0.476625 1.16848 -1.53017 0.576517 -0.399035 0.0496357 0.388512 0.561852 0 0 0 0.05128 0.39395 0.55477 0 0 0 
0.66 0.0459532 1.37358 0.323696 0.49038 1.15718 -1.55734 0.588145 -0.414473 0.0499391 0.394704 0.555357 0 0 0 0.05143 0.40042 0.54815 0 0 0 
0.67 0.017541 1.36831 0.324014 0.50409 1.14513 -1.58402 0.599656 -0.43018 0.050134 0.400866 0.549 0 0 0 0.0515 0.40655 0.54195 0 0 0 
0.68 -0.0104321 1.36166 0.324049 0.51774 1.13234 -1.6102 0.611044 -0.446151 0.0502183 0.406998 0.542784 0 0 0 0.05145 0.41268 0.53587 0 0 0 
0.69 -0.0379003 1.35366 0.323808 0.531316 1.11885 -1.63586 0.6223 -0.462381 0.0501902 0.413101 0.536709 0 0 0 0.05132 0.41843 0.53025 0 0 0 
0.7 -0.0647994 1.34434 0.323294 0.544806 1.10467 -1.66097 0.633417 -0.478865 0.0500486 0.419176 0.530775 0 0 0 0.05103 0.42464 0.52433 0 0 0 
0.71 -0.0910677 1.33375 0.322515 0.558197 1.08981 -1.68552 0.64439 -0.495597 0.0497925 0.425225 0.524983 0 0 0 0.05062 0.43093 0.51845 0 0 0 
0.72 -0.116645 1.32191 0.321476 0.571475 1.0743 -1.7095 0.65521 -0.512573 0.0494215 0.431246 0.519333 0 0 0 0.05014 0.43709 0.51277 0 0 0 
0.73 -0.141475 1.30888 0.320186 0.584629 1.05816 -1.73288 0.665872 -0.529784 0.0489353 0.43724 0.513825 0 0 0 0.04954 0.44345 0.50701 0 0 0 
0.74 -0.165502 1.29469 0.318651 0.597647 1.04141 -1.75565 0.67637 -0.547227 0.0483344 0.443206 0.508459 0 0 0 0.04891 0.44934 0.50175 0 0 0 
0.75 -0.188674 1.2794 0.31688 0.610517 1.02407 -1.7778 0.686698 -0.564894 0.0476194 0.449145 0.503235 0 0 0 0.048 0.45546 0.49654 0 0 0 
0.76 -0.21094 1.26305 0.314882 0.623229 1.00616 -1.79931 0.696849 -0.58278 0.0467914 0.455056 0.498153 0 0 0 0.04702 0.4609 0.49208 0 0 0 
0.77 -0.232255 1.24569 0.312666 0.635773 0.98771 -1.82017 0.706818 -0.600877 0.045852 0.460937 0.493211 0 0 0 0.04592 0.46682 0.48726 0 0 0 
0.78 -0.252574 1.22738 0.310242 0.648138 0.968736 -1.84037 0.7166 -0.61918 0.044803 0.466787 0.48841 0 0 0 0.04462 0.47268 0.4827 0 0 0 
0.79 -0.271856 1.20818 0.30762 0.660316 0.949263 -1.85989 0.72619 -0.637681 0.0436469 0.472605 0.483748 0 0 0 0.04334 0.47852 0.47814 0 0 0 
0.8 -0.290063 1.18813 0.30481 0.672298 0.929313 -1.87872 0.735583 -0.656374 0.0423862 0.478388 0.479226 0 0 0 0.04205 0.48439 0.47356 0 0 0 
0.81 -0.307159 1.16731 0.301824 0.684075 0.908909 -1.89686 0.744774 -0.675252 0.0410241 0.484134 0.474841 0 0 0 0.04056 0.49025 0.46919 0 0 0 
0.82 -0.323113 1.14577 0.298673 0.69564 0.888075 -1.91429 0.753759 -0.694308 0.0395641 0.489842 0.470594 0 0 0 0.03887 0.49586 0.46527 0 0 0 
0.83 -0.337897 1.12356 0.295367 0.706987 0.866834 -1.931 0.762534 -0.713534 0.03801 0.495507 0.466483 0 0 0 0.0374 0.50157 0.46103 0 0 0 
0.84 -0.351484 1.10076 0.291921 0.718109 0.84521 -1.94698 0.771094 -0.732924 0.0363661 0.501127 0.462507 0 0 0 0.0358 0.50705 0.45715 0 0 0 
0.85 -0.363853 1.07743 0.288344 0.728999 0.823226 -1.96224 0.779436 -0.75247 0.0346369 0.506699 0.458665 0 0 0 0.03389 0.51295 0.45316 0 0 0 
0.86 -0.374984 1.05362 0.28465 0.739655 0.800907 -1.97675 0.787557 -0.772165 0.0328274 0.512218 0.454955 0 0 0 0.03192 0.51839 0.44969 0 0 0 
0.87 -0.384862 1.02941 0.28085 0.75007 0.778275 -1.99052 0.795453 -0.792002 0.0309429 0.51768 0.451377 0 0 0 0.02987 0.52405 0.44608 0 0 0 
0.88 -0.393475 1.00486 0.276959 0.760241 0.755356 -2.00354 0.803121 -0.811972 0.0289888 0.523082 0.447929 0 0 0 0.0278 0.52997 0.44223 0 0 0 
0.89 -0.400813 0.980039 0.272987 0.770166 0.732172 -2.01581 0.810559 -0.832069 0.0269712 0.528419 0.44461 0 0 0 0.02589 0.53502 0.43909 0 0 0 
0.9 -0.406871 0.955004 0.268949 0.779841 0.708749 -2.02731 0.817763 -0.852284 0.0248961 0.533686 0.441418 0 0 0 0.02382 0.54059 0.43559 0 0 0 
0.91 -0.411646 0.929824 0.264856 0.789265 0.685109 -2.03806 0.824732 -0.872611 0.0227699 0.538878 0.438352 0 0 0 0.02162 0.54585 0.43253 0 0 0 
0.92 -0.415139 0.904563 0.260722 0.798437 0.661277 -2.04804 0.831464 -0.893042 0.0205994 0.543989 0.435411 0 0 0 0.01936 0.55104 0.4296 0 0 0 
0.93 -0.417354 0.879285 0.25656 0.807356 0.637277 -2.05725 0.837957 -0.913568 0.0183914 0.549015 0.432593 0 0 0 0.01723 0.55622 0.42655 0 0 0 
0.94 -0.418298 0.854056 0.252382 0.816023 0.613133 -2.0657 0.844209 -0.934183 0.016153 0.55395 0.429897 0 0 0 0.01493 0.56096 0.42411 0 0 0 
0.95 -0.417982 0.828936 0.2482 0.824438 0.588867 -2.07338 0.850219 -0.954878 0.0138914 0.558787 0.427321 0 0 0 0.01255 0.56572 0.42173 0 0 0 
0.96 -0.416418 0.803989 0.244028 0.832603 0.564504 -2.0803 0.855986 -0.975647 0.0116141 0.563522 0.424864 0 0 0 0.01026 0.57029 0.41945 0 0 0 
0.97 -0.413624 0.779274 0.239878 0.840519 0.540067 -2.08645 0.861509 -0.996481 0.00932862 0.568147 0.422524 0 0 0 0.00791 0.57493 0.41716 0 0 0 
0.98 -0.409618 0.754853 0.235762 0.84819 0.515579 -2.09184 0.866787 -1.01737 0.00704252 0.572658 0.4203 0 0 0 0.00561 0.57945 0.41494 0 0 0 
0.99 -0.404423 0.730783 0.231692 0.855618 0.491063 -2.09647 0.87182 -1.03831 0.0047635 0.577047 0.41819 0 0 0 0.00315 0.58389 0.41296 0 0 0 
1 -0.398062 0.707122 0.227679 0.862807 0.466543 -2.10034 0.876608 -1.0593 0.00249929 0.581309 0.416192 0 0 0 0.00064 0.5885 0.41086 0 0 0 
1.01 -0.390565 0.683924 0.223736 0.869763 0.44204 -2.10346 0.881151 -1.08032 0.000257629 0.585437 0.414306 0 0 0 0 0.59107 0.40893 0 0 0 
1.02 -0.381961 0.661244 0.219873 0.876488 0.417577 -2.10583 0.885449 -1.10136 -0.0019538 0.589425 0.412529 0 0 0 0 0 0 0 0 0 
1.03 -0.372283 0.639132 0.216102 0.88299 0.393177 -2.10746 0.889503 -1.12243 -0.00412734 0.593268 0.41086 0 0 0 0 0 0 0 0 0 
1.04 -0.361565 0.61764 0.212433 0.889274 0.368861 -2.10835 0.893313 -1.14351 -0.00625544 0.596958 0.409297 0 0 0 0 0 0 0 0 0 
1.05 -0.349845 0.596815 0.208876 0.895346 0.34465 -2.10851 0.896881 -1.16459 -0.00833066 0.600491 0.40784 0 0 0 0 0 0 0 0 0 
1.06 -0.337163 0.576702 0.205441 0.901214 0.320566 -2.10795 0.900207 -1.18568 -0.0103457 0.60386 0.406486 0 0 0 0 0 0 0 0 0 
1.07 -0.32356 0.557346 0.202137 0.906884 0.29663 -2.10667 0.903293 -1.20675 -0.0122935 0.60706 0.405233 0 0 0 0 0 0 0 0 0 
1.08 -0.309078 0.538786 0.198974 0.912365 0.272862 -2.10468 0.90614 -1.2278 -0.0141671 0.610086 0.404081 0 0 0 0 0 0 0 0 0 
1.09 -0.293764 0.521063 0.19596 0.917664 0.249282 -2.10199 0.908751 -1.24884 -0.01596 0.612933 0.403027 0 0 0 0 0 0 0 0 0 
1.1 -0.277664 0.504211 0.193103 0.92279 0.225911 -2.09862 0.911127 -1.26984 -0.0176656 0.615595 0.402071 0 0 0 0 0 0 0 0 0 
1.11 -0.260827 0.488265 0.19041 0.927753 0.202767 -2.09457 0.913271 -1.29081 -0.0192779 0.618068 0.40121 0 0 0 0 0 0 0 0 0 
1.12 -0.243301 0.473255 0.18789 0.93256 0.179871 -2.08984 0.915184 -1.31173 -0.0207912 0.620348 0.400443 0 0 0 0 0 0 0 0 0 
1.13 -0.225138 0.459211 0.185547 0.937223 0.157239 -2.08446 0.916869 -1.3326 -0.0222001 0.622431 0.399769 0 0 0 0 0 0 0 0 0 
1.14 -0.206389 0.446158 0.18339 0.94175 0.134892 -2.07844 0.91833 -1.35342 -0.0234995 0.624314 0.399185 0 0 0 0 0 0 0 0 0 
1.15 -0.187109 0.434118 0.181422 0.946151 0.112845 -2.07178 0.919569 -1.37417 -0.0246848 0.625994 0.398691 0 0 0 0 0 0 0 0 0 
1.16 -0.16735 0.423112 0.17965 0.950437 0.0911174 -2.06449 0.920588 -1.39485 -0.0257517 0.627467 0.398285 0 0 0 0 0 0 0 0 0 
1.17 -0.147166 0.413157 0.178077 0.954618 0.0697251 -2.0566 0.921393 -1.41545 -0.0266966 0.628732 0.397964 0 0 0 0 0 0 0 0 0 
1.18 -0.126614 0.404268 0.176709 0.958706 0.0486845 -2.04812 0.921985 -1.43598 -0.0275159 0.629787 0.397729 0 0 0 0 0 0 0 0 0 
1.19 -0.105747 0.396456 0.175547 0.962709 0.0280116 -2.03905 0.922368 -1.45641 -0.0282069 0.63063 0.397576 0 0 0 0 0 0 0 0 0 
1.2 -0.0846218 0.389731 0.174595 0.96664 0.00772176 -2.02941 0.922547 -1.47676 -0.0287671 0.631262 0.397505 0 0 0 0 0 0 0 0 0 
1.21 -0.0632939 0.384099 0.173855 0.970509 -0.0121702 -2.01922 0.922525 -1.497 -0.0291946 0.63168 0.397514 0 0 0 0 0 0 0 0 0 
1.22 -0.0418188 0.379562 0.17333 0.974328 -0.03165 -2.00849 0.922305 -1.51714 -0.029488 0.631887 0.397601 0 0 0 0 0 0 0 0 0 
1.23 -0.0202518 0.376121 0.173019 0.978106 -0.0507036 -1.99724 0.921894 -1.53717 -0.0296462 0.631881 0.397765 0 0 0 0 0 0 0 0 0 
1.24 0.00135189 0.373774 0.172925 0.981856 -0.069318 -1.98548 0.921294 -1.55708 -0.0296688 0.631665 0.398004 0 0 0 0 0 0 0 0 0 
1.25 0.0229377 0.372516 0.173046 0.985587 -0.0874802 -1.97323 0.92051 -1.57687 -0.0295558 0.63124 0.398316 0 0 0 0 0 0 0 0 0 
1.26 0.0444515 0.37234 0.173383 0.989311 -0.105178 -1.96051 0.919546 -1.59654 -0.0293076 0.630608 0.3987 0 0 0 0 0 0 0 0 0 
1.27 0.0658401 0.373234 0.173935 0.993039 -0.1224 -1.94732 0.918408 -1.61608 -0.0289254 0.629772 0.399154 0 0 0 0 0 0 0 0 0 
1.28 0.0870509 0.375186 0.174699 0.996781 -0.139135 -1.9337 0.917101 -1.63549 -0.0284103 0.628734 0.399676 0 0 0 0 0 0 0 0 0 
1.29 0.108032 0.378182 0.175675 1.00055 -0.155372 -1.91964 0.915628 -1.65475 -0.0277644 0.627499 0.400265 0 0 0 0 0 0 0 0 0 
1.3 0.128734 0.382202 0.176858 1.00435 -0.171101 -1.90518 0.913996 -1.67388 -0.0269899 0.626071 0.400919 0 0 0 0 0 0 0 0 0 
1.31 0.149107 0.387226 0.178248 1.0082 -0.186314 -1.89033 0.912209 -1.69285 -0.0260896 0.624453 0.401636 0 0 0 0 0 0 0 0 0 
1.32 0.169103 0.393232 0.179839 1.0121 -0.201 -1.87511 0.910272 -1.71168 -0.0250666 0.622652 0.402415 0 0 0 0 0 0 0 0 0 
1.33 0.188676 0.400195 0.181628 1.01607 -0.215152 -1.85953 0.908191 -1.73035 -0.0239243 0.620671 0.403253 0 0 0 0 0 0 0 0 0 
1.34 0.207781 0.408088 0.18361 1.02011 -0.228763 -1.84361 0.905972 -1.74887 -0.0226667 0.618518 0.404149 0 0 0 0 0 0 0 0 0 
1.35 0.226374 0.416882 0.185781 1.02423 -0.241824 -1.82737 0.903619 -1.76723 -0.0212979 0.616197 0.405101 0 0 0 0 0 0 0 0 0 
1.36 0.244414 0.426546 0.188135 1.02845 -0.254329 -1.81083 0.901138 -1.78542 -0.0198224 0.613715 0.406107 0 0 0 0 0 0 0 0 0 
1.37 0.261861 0.437047 0.190666 1.03277 -0.266273 -1.79401 0.898535 -1.80344 -0.0182452 0.61108 0.407166 0 0 0 0 0 0 0 0 0 
1.38 0.278677 0.44835 0.193369 1.03719 -0.27765 -1.77692 0.895816 -1.82129 -0.0165711 0.608297 0.408274 0 0 0 0 0 0 0 0 0 
1.39 0.294826 0.460419 0.196236 1.04174 -0.288455 -1.75959 0.892985 -1.83898 -0.0148056 0.605374 0.409432 0 0 0 0 0 0 0 0 0 
1.4 0.310274 0.473216 0.199262 1.04641 -0.298684 -1.74202 0.890049 -1.85649 -0.012954 0.602318 0.410636 0 0 0 0 0 0 0 0 0 
1.41 0.32499 0.486701 0.202438 1.05121 -0.308334 -1.72425 0.887014 -1.87382 -0.0110221 0.599138 0.411884 0 0 0 0 0 0 0 0 0 
1.42 0.338943 0.500834 0.205758 1.05614 -0.3174 -1.70629 0.883886 -1.89097 -0.00901572 0.595841 0.413174 0 0 0 0 0 0 0 0 0 
1.43 0.352107 0.515573 0.209213 1.06123 -0.325881 -1.68815 0.880669 -1.90794 -0.00694077 0.592435 0.414505 0 0 0 0 0 0 0 0 0 
1.44 0.364455 0.530874 0.212796 1.06646 -0.333775 -1.66986 0.877371 -1.92473 -0.00480332 0.588928 0.415875 0 0 0 0 0 0 0 0 0 
1.45 0.375966 0.546694 0.216498 1.07185 -0.341079 -1.65143 0.873997 -1.94134 -0.00260946 0.585329 0.417281 0 0 0 0 0 0 0 0 0 
1.46 0.386618 0.562989 0.220311 1.07739 -0.347794 -1.63289 0.870552 -1.95776 -0.000365355 0.581645 0.41872 0 0 0 0 0 0 0 0 0 
1.47 0.396394 0.579711 0.224226 1.08311 -0.35392 -1.61424 0.867044 -1.974 0.00192282 0.577885 0.420192 0 0 0 0 0 0 0 0 0 
1.48 0.405277 0.596815 0.228234 1.08899 -0.359455 -1.59552 0.863477 -1.99004 0.0042489 0.574058 0.421693 0 0 0 0 0 0 0 0 0 
1.49 0.413254 0.614255 0.232327 1.09505 -0.364401 -1.57673 0.859858 -2.00591 0.00660676 0.570171 0.423222 0 0 0 0 0 0 0 0 0 
1.5 0.420314 0.631983 0.236495 1.10128 -0.36876 -1.55789 0.856192 -2.02158 0.0089903 0.566233 0.424777 0 0 0 0 0 0 0 0 0 
1.51 0.426448 0.649951 0.240728 1.10769 -0.372532 -1.53903 0.852485 -2.03706 0.0113935 0.562252 0.426354 0 0 0 0 0 0 0 0 0 
1.52 0.431651 0.668112 0.245019 1.11428 -0.375722 -1.52015 0.848744 -2.05236 0.0138105 0.558237 0.427952 0 0 0 0 0 0 0 0 0 
1.53 0.435918 0.686419 0.249357 1.12105 -0.37833 -1.50129 0.844974 -2.06747 0.0162355 0.554196 0.429569 0 0 0 0 0 0 0 0 0 
1.54 0.439249 0.704824 0.253733 1.12801 -0.380362 -1.48245 0.84118 -2.08239 0.0186627 0.550136 0.431201 0 0 0 0 0 0 0 0 0 
1.55 0.441643 0.72328 0.258137 1.13515 -0.38182 -1.46365 0.837369 -2.09712 0.0210867 0.546066 0.432848 0 0 0 0 0 0 0 0 0 
1.56 0.443104 0.74174 0.262561 1.14247 -0.382709 -1.44491 0.833547 -2.11166 0.0235022 0.541992 0.434505 0 0 0 0 0 0 0 0 0 
